x,y,z,ley,antes_max,Period,valor,valor_acum
24345,24605,3255,0.5,0,4.0,-7756.949149648243,18338.48389651101
24345,24605,3265,0.45,0,4.0,-13804.558653780477,4533.925242730533
24345,24605,3275,0.45,0,4.0,-13804.558653780477,-9270.633411049945
24345,24605,3285,0.43,0,4.0,-16223.602455433373,-25494.235866483315
24345,24605,3295,0.43,0,4.0,-16223.602455433373,-41717.838321916686
24345,24605,3305,0.43,0,4.0,-16223.602455433373,-57941.44077735006
24345,24605,3315,0.46,0,5.0,-11450.033411776392,-69391.47418912646
24345,24605,3325,0.46,0,5.0,-11450.033411776392,-80841.50760090284
24345,24605,3335,0.46,0,5.0,-11450.033411776392,-92291.54101267923
24345,24605,3345,0.46,0,5.0,-11450.033411776392,-103741.57442445561
24345,24605,3355,0.48,0,5.0,-9250.902683001039,-112992.47710745665
24345,24605,3365,0.56,0,5.0,-454.3797678996065,-113446.85687535626
24345,24605,3375,0.52,0,5.0,-4852.641225450323,-118299.49810080658
24345,24605,3385,0.53,0,5.0,-3753.075861062647,-122052.57396186923
24345,24605,3395,0.53,0,5.0,-3753.075861062647,-125805.64982293188
24345,24605,3405,0.68,0,5.0,12740.404604752532,-113065.24521817935
24345,24605,3415,0.65,0,5.0,9441.708511589492,-103623.53670658986
24345,24615,3025,0.62,1,0.0,9893.382929999987,9893.382929999987
24345,24615,3035,0.62,1,0.0,9893.382929999987,19786.765859999974
24345,24615,3045,0.62,1,0.0,9893.382929999987,29680.148789999963
24345,24615,3055,0.62,1,0.0,9893.382929999987,39573.53171999995
24345,24615,3065,0.62,1,1.0,8993.98448181817,48567.516201818114
24345,24615,3075,0.62,1,1.0,8993.98448181817,57561.50068363629
24345,24615,3085,0.62,1,1.0,8993.98448181817,66555.48516545446
24345,24615,3095,0.59,1,1.0,4164.363531818178,70719.84869727264
24345,24615,3105,0.58,1,1.0,2554.4898818181805,73274.33857909082
24345,24615,3115,0.57,1,2.0,858.7420289256208,74133.08060801645
24345,24615,3125,0.57,1,2.0,858.7420289256208,74991.82263694207
24345,24615,3135,0.56,1,2.0,-604.7794710743764,74387.0431658677
24345,24615,3145,0.56,1,2.0,-604.7794710743764,73782.26369479332
24345,24615,3155,0.56,1,2.0,-604.7794710743764,73177.48422371894
24345,24615,3165,0.56,1,2.0,-604.7794710743764,72572.70475264457
24345,24615,3175,0.56,1,3.0,-549.7995191585239,72022.90523348605
24345,24615,3185,0.56,1,3.0,-549.7995191585239,71473.10571432752
24345,24615,3195,0.64,1,3.0,10093.993208114181,81567.09892244171
24345,24615,3205,0.56,0,3.0,-549.7995191585239,81017.29940328319
24345,24615,3215,0.55,0,3.0,-1880.2736100676123,79137.02579321558
24345,24615,3225,0.55,0,3.0,-1880.2736100676123,77256.75218314797
24345,24615,3235,0.5,0,3.0,-8532.644064613067,68724.1081185349
24345,24615,3245,0.52,0,4.0,-5337.905347995355,63386.202770539545
24345,24615,3255,0.46,0,4.0,-12595.036752954033,50791.166017585514
24345,24615,3265,0.46,0,4.0,-12595.036752954033,38196.12926463148
24345,24615,3275,0.45,0,4.0,-13804.558653780477,24391.570610851006
24345,24615,3285,0.44,0,4.0,-15014.080554606919,9377.490056244087
24345,24615,3295,0.44,0,4.0,-15014.080554606919,-5636.590498362832
24345,24615,3305,0.44,0,4.0,-15014.080554606919,-20650.671052969752
24345,24615,3315,0.48,0,5.0,-9250.902683001039,-29901.573735970793
24345,24615,3325,0.48,0,5.0,-9250.902683001039,-39152.47641897183
24345,24615,3335,0.48,0,5.0,-9250.902683001039,-48403.379101972874
24345,24615,3345,0.5,0,5.0,-7051.7719542256755,-55455.15105619855
24345,24615,3355,0.59,0,5.0,2844.316325263422,-52610.83473093512
24345,24615,3365,0.6,0,5.0,3943.8816896511103,-48666.95304128401
24345,24615,3375,0.55,0,5.0,-1553.9451322872828,-50220.898173571295
24345,24615,3385,0.56,0,5.0,-454.3797678996065,-50675.2779414709
24345,24615,3395,0.71,0,5.0,16039.100697915535,-34636.177243555365
24345,24615,3405,0.69,0,5.0,13839.969969140197,-20796.207274415166
24345,24615,3415,0.55,0,5.0,-1553.9451322872828,-22350.15240670245
24345,24625,3025,0.64,1,0.0,13435.10495999998,13435.10495999998
24345,24625,3035,0.65,1,0.0,15205.965974999997,28641.070934999978
24345,24625,3045,0.65,1,0.0,15205.965974999997,43847.03690999997
24345,24625,3055,0.65,1,0.0,15205.965974999997,59053.00288499997
24345,24625,3065,0.65,1,1.0,13823.605431818178,72876.60831681815
24345,24625,3075,0.65,1,1.0,13823.605431818178,86700.21374863634
24345,24625,3085,0.64,1,1.0,12213.731781818164,98913.9455304545
24345,24625,3095,0.63,1,1.0,10603.858131818166,109517.80366227266
24345,24625,3105,0.63,1,1.0,10603.858131818166,120121.66179409083
24345,24625,3115,0.61,1,2.0,6712.8280289255945,126834.48982301643
24345,24625,3125,0.62,1,2.0,8176.349528925608,135010.83935194204
24345,24625,3135,0.64,1,2.0,11103.392528925602,146114.23188086765
24345,24625,3145,0.64,1,2.0,11103.392528925602,157217.62440979326
24345,24625,3155,0.64,1,2.0,11103.392528925602,168321.01693871888
24345,24625,3165,0.64,1,2.0,11103.392528925602,179424.4094676445
24345,24625,3175,0.64,1,3.0,10093.993208114181,189518.40267575867
24345,24625,3185,0.64,1,3.0,10093.993208114181,199612.39588387284
24345,24625,3195,0.64,1,3.0,10093.993208114181,209706.38909198702
24345,24625,3205,0.58,1,3.0,2111.1486626596525,211817.53775464668
24345,24625,3215,0.58,1,3.0,2111.1486626596525,213928.68641730634
24345,24625,3225,0.54,1,3.0,-3210.747700976715,210717.93871632963
24345,24625,3235,0.56,1,3.0,-549.7995191585239,210168.1391971711
24345,24625,3245,0.56,1,4.0,-499.8177446895672,209668.32145248156
24345,24625,3255,0.52,1,4.0,-5337.905347995355,204330.4161044862
24345,24625,3265,0.53,1,4.0,-4128.383447168912,200202.0326573173
24345,24625,3275,0.52,1,4.0,-5337.905347995355,194864.12730932195
24345,24625,3285,0.53,1,4.0,-4128.383447168912,190735.74386215303
24345,24625,3295,0.54,1,4.0,-2918.861546342468,187816.88231581057
24345,24625,3305,0.53,1,4.0,-4128.383447168912,183688.49886864165
24345,24625,3315,0.58,1,5.0,1744.750960875746,185433.2498295174
24345,24625,3325,0.58,1,5.0,1744.750960875746,187178.00079039313
24345,24625,3335,0.58,1,5.0,1744.750960875746,188922.75175126886
24345,24625,3345,0.61,1,5.0,5043.447054038763,193966.19880530762
24345,24625,3355,0.71,1,5.0,16039.100697915535,210005.29950322316
24345,24625,3365,0.66,1,5.0,10541.273875977167,220546.57337920033
24345,24625,3375,0.67,1,5.0,11640.839240364856,232187.41261956518
24345,24625,3385,0.69,1,5.0,13839.969969140197,246027.38258870537
24345,24625,3395,0.83,1,5.0,29233.885070567685,275261.26765927306
24345,24625,3405,0.82,1,5.0,28134.31970618,303395.5873654531
24345,24625,3415,0.73,1,5.0,18238.231426690912,321633.818792144
24345,24635,3025,0.54,1,0.0,-4273.505190000009,-4273.505190000009
24345,24635,3035,0.54,1,0.0,-4273.505190000009,-8547.010380000018
24345,24635,3045,0.54,1,0.0,-4273.505190000009,-12820.515570000027
24345,24635,3055,0.55,1,0.0,-2502.6441749999926,-15323.159745000019
24345,24635,3065,0.55,1,1.0,-2275.1310681818113,-17598.29081318183
24345,24635,3075,0.55,1,1.0,-2275.1310681818113,-19873.42188136364
24345,24635,3085,0.55,1,1.0,-2275.1310681818113,-22148.55294954545
24345,24635,3095,0.55,1,1.0,-2275.1310681818113,-24423.68401772726
24345,24635,3105,0.55,1,1.0,-2275.1310681818113,-26698.81508590907
24345,24635,3115,0.55,1,2.0,-2068.3009710743736,-28767.116056983446
24345,24635,3125,0.57,1,2.0,858.7420289256208,-27908.374028057824
24345,24635,3135,0.6,1,2.0,5249.306528925628,-22659.067499132194
24345,24635,3145,0.61,1,2.0,6712.8280289255945,-15946.2394702066
24345,24635,3155,0.62,1,2.0,8176.349528925608,-7769.8899412809915
24345,24635,3165,0.62,1,2.0,8176.349528925608,406.4595876446165
24345,24635,3175,0.62,1,3.0,7433.045026296006,7839.504613940622
24345,24635,3185,0.62,1,3.0,7433.045026296006,15272.549640236628
24345,24635,3195,0.62,1,3.0,7433.045026296006,22705.594666532634
24345,24635,3205,0.63,1,3.0,8763.519117205095,31469.11378373773
24345,24635,3215,0.63,1,3.0,8763.519117205095,40232.63290094282
24345,24635,3225,0.58,1,3.0,2111.1486626596525,42343.781563602475
24345,24635,3235,0.6,1,3.0,4772.096844477844,47115.878408080316
24345,24635,3245,0.56,1,4.0,-499.8177446895672,46616.06066339075
24345,24635,3255,0.56,1,4.0,-499.8177446895672,46116.24291870119
24345,24635,3265,0.56,1,4.0,-499.8177446895672,45616.42517401162
24345,24635,3275,0.56,1,4.0,-499.8177446895672,45116.60742932206
24345,24635,3285,0.56,1,4.0,-499.8177446895672,44616.789684632495
24345,24635,3295,0.57,1,4.0,709.7041561368766,45326.49384076937
24345,24635,3305,0.62,1,4.0,6757.3136602690965,52083.807501038464
24345,24635,3315,0.62,1,5.0,6143.012418426451,58226.81991946491
24345,24635,3325,0.62,1,5.0,6143.012418426451,64369.83233789136
24345,24635,3335,0.62,1,5.0,6143.012418426451,70512.84475631782
24345,24635,3345,0.65,1,5.0,9441.708511589492,79954.55326790731
24345,24635,3355,0.73,1,5.0,18238.231426690912,98192.78469459822
24345,24635,3365,0.7,1,5.0,14939.535333527861,113132.32002812608
24345,24635,3375,0.72,1,5.0,17138.666062303226,130270.9860904293
24345,24635,3385,0.73,1,5.0,18238.231426690912,148509.2175171202
24345,24635,3395,0.88,1,5.0,34731.71189250609,183240.9294096263
24345,24635,3405,0.73,1,5.0,18238.231426690912,201479.1608363172
24345,24635,3415,0.65,1,5.0,9441.708511589492,210920.8693479067
24345,24645,3025,0.53,1,0.0,-6044.366205000006,-6044.366205000006
24345,24645,3035,0.53,1,0.0,-6044.366205000006,-12088.732410000011
24345,24645,3045,0.54,1,0.0,-4273.505190000009,-16362.23760000002
24345,24645,3055,0.54,1,0.0,-4273.505190000009,-20635.74279000003
24345,24645,3065,0.54,1,1.0,-3885.004718181826,-24520.747508181856
24345,24645,3075,0.54,1,1.0,-3885.004718181826,-28405.752226363682
24345,24645,3085,0.54,1,1.0,-3885.004718181826,-32290.75694454551
24345,24645,3095,0.54,1,1.0,-3885.004718181826,-36175.76166272733
24345,24645,3105,0.54,1,1.0,-3885.004718181826,-40060.766380909154
24345,24645,3115,0.56,1,2.0,-604.7794710743764,-40665.54585198353
24345,24645,3125,0.56,1,2.0,-604.7794710743764,-41270.32532305791
24345,24645,3135,0.6,1,2.0,5249.306528925628,-36021.01879413228
24345,24645,3145,0.61,1,2.0,6712.8280289255945,-29308.190765206688
24345,24645,3155,0.62,1,2.0,8176.349528925608,-21131.841236281078
24345,24645,3165,0.62,1,2.0,8176.349528925608,-12955.49170735547
24345,24645,3175,0.63,1,3.0,8763.519117205095,-4191.972590150375
24345,24645,3185,0.63,1,3.0,8763.519117205095,4571.546527054719
24345,24645,3195,0.64,1,3.0,10093.993208114181,14665.5397351689
24345,24645,3205,0.64,1,3.0,10093.993208114181,24759.532943283084
24345,24645,3215,0.64,1,3.0,10093.993208114181,34853.526151397265
24345,24645,3225,0.6,1,3.0,4772.096844477844,39625.62299587511
24345,24645,3235,0.61,1,3.0,6102.570935386903,45728.19393126201
24345,24645,3245,0.57,1,4.0,709.7041561368766,46437.898087398884
24345,24645,3255,0.58,1,4.0,1919.2260569633206,48357.124144362206
24345,24645,3265,0.57,1,4.0,709.7041561368766,49066.82830049908
24345,24645,3275,0.58,1,4.0,1919.2260569633206,50986.0543574624
24345,24645,3285,0.58,1,4.0,1919.2260569633206,52905.280414425724
24345,24645,3295,0.59,1,4.0,3128.7479577897648,56034.028372215485
24345,24645,3305,0.63,1,4.0,7966.8355610955405,64000.863933311026
24345,24645,3315,0.64,1,5.0,8342.143147201803,72343.00708051283
24345,24645,3325,0.63,1,5.0,7242.577782814127,79585.58486332696
24345,24645,3335,0.66,1,5.0,10541.273875977167,90126.85873930412
24345,24645,3345,0.74,1,5.0,19337.79679107859,109464.6555303827
24345,24645,3355,0.74,1,5.0,19337.79679107859,128802.45232146129
24345,24645,3365,0.71,1,5.0,16039.100697915535,144841.55301937682
24345,24645,3375,0.71,1,5.0,16039.100697915535,160880.65371729236
24345,24645,3385,0.85,1,5.0,31433.01579934305,192313.66951663542
24345,24645,3395,0.88,1,5.0,34731.71189250609,227045.38140914153
24345,24645,3405,0.72,1,5.0,17138.666062303226,244184.04747144476
24345,24645,3415,0.65,1,5.0,9441.708511589492,253625.75598303427
24345,24655,3025,0.51,1,0.0,-9586.088235,-9586.088235
24345,24655,3035,0.52,1,0.0,-7815.2272200000025,-17401.315455000004
24345,24655,3045,0.54,1,0.0,-4273.505190000009,-21674.820645000014
24345,24655,3055,0.54,1,0.0,-4273.505190000009,-25948.325835000025
24345,24655,3065,0.53,1,1.0,-5494.878368181823,-31443.20420318185
24345,24655,3075,0.53,1,1.0,-5494.878368181823,-36938.08257136367
24345,24655,3085,0.53,1,1.0,-5494.878368181823,-42432.9609395455
24345,24655,3095,0.54,1,1.0,-3885.004718181826,-46317.96565772732
24345,24655,3105,0.54,1,1.0,-3885.004718181826,-50202.97037590914
24345,24655,3115,0.54,1,2.0,-3531.822471074387,-53734.79284698353
24345,24655,3125,0.59,1,2.0,3785.7850289256157,-49949.007818057915
24345,24655,3135,0.6,1,2.0,5249.306528925628,-44699.70128913229
24345,24655,3145,0.61,1,2.0,6712.8280289255945,-37986.873260206696
24345,24655,3155,0.61,1,2.0,6712.8280289255945,-31274.045231281103
24345,24655,3165,0.62,1,2.0,8176.349528925608,-23097.695702355493
24345,24655,3175,0.62,1,3.0,7433.045026296006,-15664.650676059488
24345,24655,3185,0.63,1,3.0,8763.519117205095,-6901.131558854393
24345,24655,3195,0.63,1,3.0,8763.519117205095,1862.3875583507015
24345,24655,3205,0.63,1,3.0,8763.519117205095,10625.906675555796
24345,24655,3215,0.58,1,3.0,2111.1486626596525,12737.055338215449
24345,24655,3225,0.57,1,3.0,780.6745717505643,13517.729909966012
24345,24655,3235,0.57,1,3.0,780.6745717505643,14298.404481716576
24345,24655,3245,0.52,1,4.0,-5337.905347995355,8960.49913372122
24345,24655,3255,0.53,1,4.0,-4128.383447168912,4832.115686552307
24345,24655,3265,0.52,1,4.0,-5337.905347995355,-505.7896614430483
24345,24655,3275,0.52,1,4.0,-5337.905347995355,-5843.695009438404
24345,24655,3285,0.53,1,4.0,-4128.383447168912,-9972.078456607316
24345,24655,3295,0.53,1,4.0,-4128.383447168912,-14100.461903776228
24345,24655,3305,0.57,1,4.0,709.7041561368766,-13390.75774763935
24345,24655,3315,0.57,1,5.0,645.1855964880697,-12745.572151151282
24345,24655,3325,0.59,1,5.0,2844.316325263422,-9901.25582588786
24345,24655,3335,0.61,1,5.0,5043.447054038763,-4857.808771849097
24345,24655,3345,0.68,1,5.0,12740.404604752532,7882.595832903435
24345,24655,3355,0.65,1,5.0,9441.708511589492,17324.304344492928
24345,24655,3365,0.65,1,5.0,9441.708511589492,26766.01285608242
24345,24655,3375,0.66,1,5.0,10541.273875977167,37307.28673205958
24345,24655,3385,0.79,1,5.0,24835.623613016982,62142.91034507657
24345,24655,3395,0.79,1,5.0,24835.623613016982,86978.53395809355
24345,24655,3405,0.79,1,5.0,24835.623613016982,111814.15757111054
24345,24655,3415,0.6,1,5.0,3943.8816896511103,115758.03926076165
24345,24665,3025,0.56,1,0.0,-731.7831599999955,-731.7831599999955
24345,24665,3035,0.57,1,0.0,1039.0778550000014,307.29469500000585
24345,24665,3045,0.59,1,0.0,4580.799884999996,4888.094580000002
24345,24665,3055,0.58,1,0.0,2809.9388699999986,7698.033450000001
24345,24665,3065,0.58,1,1.0,2554.4898818181805,10252.523331818182
24345,24665,3075,0.58,1,1.0,2554.4898818181805,12807.013213636363
24345,24665,3085,0.59,1,1.0,4164.363531818178,16971.37674545454
24345,24665,3095,0.59,1,1.0,4164.363531818178,21135.74027727272
24345,24665,3105,0.6,1,1.0,5774.237181818192,26909.97745909091
24345,24665,3115,0.61,1,2.0,6712.8280289255945,33622.80548801651
24345,24665,3125,0.62,1,2.0,8176.349528925608,41799.15501694212
24345,24665,3135,0.64,1,2.0,11103.392528925602,52902.54754586772
24345,24665,3145,0.63,1,2.0,9639.871028925605,62542.41857479332
24345,24665,3155,0.65,1,2.0,12566.914028925616,75109.33260371894
24345,24665,3165,0.65,1,2.0,12566.914028925616,87676.24663264456
24345,24665,3175,0.66,1,3.0,12754.941389932374,100431.18802257693
24345,24665,3185,0.67,1,3.0,14085.415480841477,114516.6035034184
24345,24665,3195,0.66,1,3.0,12754.941389932374,127271.54489335077
24345,24665,3205,0.65,1,3.0,11424.467299023285,138696.01219237407
24345,24665,3215,0.59,1,3.0,3441.6227535687412,142137.63494594282
24345,24665,3225,0.58,1,3.0,2111.1486626596525,144248.78360860248
24345,24665,3235,0.53,1,3.0,-4541.221791885803,139707.56181671668
24345,24665,3245,0.54,1,4.0,-2918.861546342468,136788.70027037422
24345,24665,3255,0.52,1,4.0,-5337.905347995355,131450.79492237887
24345,24665,3265,0.52,1,4.0,-5337.905347995355,126112.88957438352
24345,24665,3275,0.52,1,4.0,-5337.905347995355,120774.98422638816
24345,24665,3285,0.53,1,4.0,-4128.383447168912,116646.60077921924
24345,24665,3295,0.57,1,4.0,709.7041561368766,117356.30493535612
24345,24665,3305,0.57,1,4.0,709.7041561368766,118066.009091493
24345,24665,3315,0.57,1,5.0,645.1855964880697,118711.19468798107
24345,24665,3325,0.58,1,5.0,1744.750960875746,120455.94564885681
24345,24665,3335,0.66,1,5.0,10541.273875977167,130997.21952483398
24345,24665,3345,0.66,1,5.0,10541.273875977167,141538.49340081116
24345,24665,3355,0.63,1,5.0,7242.577782814127,148781.0711836253
24345,24665,3365,0.65,1,5.0,9441.708511589492,158222.7796952148
24345,24665,3375,0.8,1,5.0,25935.188977404658,184157.96867261943
24345,24665,3385,0.79,1,5.0,24835.623613016982,208993.5922856364
24345,24665,3395,0.67,1,5.0,11640.839240364856,220634.43152600125
24345,24665,3405,0.58,1,5.0,1744.750960875746,222379.182486877
24345,24665,3415,0.57,1,5.0,645.1855964880697,223024.36808336506
24345,24675,3025,0.52,1,0.0,-7815.2272200000025,-7815.2272200000025
24345,24675,3035,0.52,1,0.0,-7815.2272200000025,-15630.454440000005
24345,24675,3045,0.53,1,0.0,-6044.366205000006,-21674.82064500001
24345,24675,3055,0.52,1,0.0,-7815.2272200000025,-29490.047865000015
24345,24675,3065,0.52,1,1.0,-7104.75201818182,-36594.79988318183
24345,24675,3075,0.52,1,1.0,-7104.75201818182,-43699.55190136365
24345,24675,3085,0.53,1,1.0,-5494.878368181823,-49194.430269545475
24345,24675,3095,0.54,1,1.0,-3885.004718181826,-53079.4349877273
24345,24675,3105,0.55,1,1.0,-2275.1310681818113,-55354.56605590911
24345,24675,3115,0.56,1,2.0,-604.7794710743764,-55959.34552698349
24345,24675,3125,0.58,1,2.0,2322.263528925618,-53637.08199805787
24345,24675,3135,0.6,1,2.0,5249.306528925628,-48387.77546913224
24345,24675,3145,0.62,1,2.0,8176.349528925608,-40211.42594020663
24345,24675,3155,0.65,1,2.0,12566.914028925616,-27644.511911281013
24345,24675,3165,0.66,1,2.0,14030.435528925613,-13614.0763823554
24345,24675,3175,0.66,1,3.0,12754.941389932374,-859.1349924230271
24345,24675,3185,0.65,1,3.0,11424.467299023285,10565.332306600258
24345,24675,3195,0.64,1,3.0,10093.993208114181,20659.325514714437
24345,24675,3205,0.62,1,3.0,7433.045026296006,28092.370541010445
24345,24675,3215,0.6,1,3.0,4772.096844477844,32864.467385488286
24345,24675,3225,0.58,1,3.0,2111.1486626596525,34975.61604814794
24345,24675,3235,0.52,1,3.0,-5871.695882794891,29103.920165353047
24345,24675,3245,0.53,1,4.0,-4128.383447168912,24975.536718184136
24345,24675,3255,0.52,1,4.0,-5337.905347995355,19637.63137018878
24345,24675,3265,0.52,1,4.0,-5337.905347995355,14299.726022193427
24345,24675,3275,0.53,1,4.0,-4128.383447168912,10171.342575024515
24345,24675,3285,0.53,1,4.0,-4128.383447168912,6042.959127855603
24345,24675,3295,0.57,1,4.0,709.7041561368766,6752.66328399248
24345,24675,3305,0.57,1,4.0,709.7041561368766,7462.3674401293565
24345,24675,3315,0.56,1,5.0,-454.3797678996065,7007.98767222975
24345,24675,3325,0.58,1,5.0,1744.750960875746,8752.738633105497
24345,24675,3335,0.63,1,5.0,7242.577782814127,15995.316415919624
24345,24675,3345,0.61,1,5.0,5043.447054038763,21038.763469958387
24345,24675,3355,0.63,1,5.0,7242.577782814127,28281.341252772516
24345,24675,3365,0.63,1,5.0,7242.577782814127,35523.919035586645
24345,24675,3375,0.71,1,5.0,16039.100697915535,51563.01973350218
24345,24675,3385,0.73,1,5.0,18238.231426690912,69801.25116019309
24345,24675,3395,0.64,1,5.0,8342.143147201803,78143.39430739489
24345,24675,3405,0.56,0,5.0,-454.3797678996065,77689.01453949529
24345,24675,3415,0.55,0,5.0,-1553.9451322872828,76135.06940720801
24345,24685,3025,0.67,1,0.0,18747.68800500001,18747.68800500001
24345,24685,3035,0.67,1,0.0,18747.68800500001,37495.37601000002
24345,24685,3045,0.67,1,0.0,18747.68800500001,56243.06401500003
24345,24685,3055,0.67,1,0.0,18747.68800500001,74990.75202000004
24345,24685,3065,0.65,1,1.0,13823.605431818178,88814.35745181821
24345,24685,3075,0.65,1,1.0,13823.605431818178,102637.96288363638
24345,24685,3085,0.64,1,1.0,12213.731781818164,114851.69466545455
24345,24685,3095,0.62,1,1.0,8993.98448181817,123845.67914727272
24345,24685,3105,0.63,1,1.0,10603.858131818166,134449.53727909087
24345,24685,3115,0.66,1,2.0,14030.435528925613,148479.9728080165
24345,24685,3125,0.68,1,2.0,16957.47852892562,165437.45133694212
24345,24685,3135,0.71,1,2.0,21348.043028925582,186785.4943658677
24345,24685,3145,0.74,1,2.0,25738.607528925608,212524.1018947933
24345,24685,3155,0.75,1,2.0,27202.129028925603,239726.23092371892
24345,24685,3165,0.75,1,2.0,27202.129028925603,266928.3599526445
24345,24685,3175,0.74,1,3.0,23398.734117205095,290327.0940698496
24345,24685,3185,0.73,1,3.0,22068.260026296004,312395.3540961456
24345,24685,3195,0.71,1,3.0,19407.311844477797,331802.6659406234
24345,24685,3205,0.68,1,3.0,15415.889571750564,347218.5555123739
24345,24685,3215,0.66,1,3.0,12754.941389932374,359973.4969023063
24345,24685,3225,0.63,1,3.0,8763.519117205095,368737.0160195114
24345,24685,3235,0.58,1,3.0,2111.1486626596525,370848.164682171
24345,24685,3245,0.58,1,4.0,1919.2260569633206,372767.39073913434
24345,24685,3255,0.57,1,4.0,709.7041561368766,373477.09489527124
24345,24685,3265,0.57,1,4.0,709.7041561368766,374186.79905140813
24345,24685,3275,0.58,1,4.0,1919.2260569633206,376106.02510837145
24345,24685,3285,0.61,1,4.0,5547.791759442639,381653.8168678141
24345,24685,3295,0.61,1,4.0,5547.791759442639,387201.60862725676
24345,24685,3305,0.6,1,4.0,4338.269858616221,391539.878485873
24345,24685,3315,0.59,1,5.0,2844.316325263422,394384.1948111364
24345,24685,3325,0.59,1,5.0,2844.316325263422,397228.5111363998
24345,24685,3335,0.63,1,5.0,7242.577782814127,404471.0889192139
24345,24685,3345,0.61,1,5.0,5043.447054038763,409514.53597325267
24345,24685,3355,0.6,1,5.0,3943.8816896511103,413458.4176629038
24345,24685,3365,0.62,1,5.0,6143.012418426451,419601.43008133024
24345,24685,3375,0.62,1,5.0,6143.012418426451,425744.4424997567
24345,24685,3385,0.6,1,5.0,3943.8816896511103,429688.3241894078
24345,24685,3395,0.66,1,5.0,10541.273875977167,440229.59806538495
24345,24685,3405,0.64,1,5.0,8342.143147201803,448571.74121258676
24345,24685,3415,0.5,0,5.0,-7051.7719542256755,441519.9692583611
24345,24695,3025,0.57,1,0.0,1039.0778550000014,1039.0778550000014
24345,24695,3035,0.57,1,0.0,1039.0778550000014,2078.1557100000027
24345,24695,3045,0.56,1,0.0,-731.7831599999955,1346.3725500000073
24345,24695,3055,0.56,1,0.0,-731.7831599999955,614.5893900000118
24345,24695,3065,0.57,1,1.0,944.616231818183,1559.2056218181947
24345,24695,3075,0.56,1,1.0,-665.257418181814,893.9482036363806
24345,24695,3085,0.55,1,1.0,-2275.1310681818113,-1381.1828645454307
24345,24695,3095,0.56,1,1.0,-665.257418181814,-2046.4402827272447
24345,24695,3105,0.61,1,1.0,7384.110831818154,5337.67054909091
24345,24695,3115,0.68,1,2.0,16957.47852892562,22295.149078016533
24345,24695,3125,0.72,1,2.0,22811.564528925595,45106.713606942125
24345,24695,3135,0.75,1,2.0,27202.129028925603,72308.84263586772
24345,24695,3145,0.78,1,2.0,31592.693528925614,103901.53616479333
24345,24695,3155,0.78,1,2.0,31592.693528925614,135494.22969371895
24345,24695,3165,0.77,1,2.0,30129.17202892561,165623.40172264457
24345,24695,3175,0.75,1,3.0,24729.20820811418,190352.60993075874
24345,24695,3185,0.73,1,3.0,22068.260026296004,212420.86995705473
24345,24695,3195,0.7,1,3.0,18076.83775356871,230497.70771062345
24345,24695,3205,0.66,1,3.0,12754.941389932374,243252.64910055583
24345,24695,3215,0.63,1,3.0,8763.519117205095,252016.16821776092
24345,24695,3225,0.56,1,3.0,-549.7995191585239,251466.3686986024
24345,24695,3235,0.55,1,3.0,-1880.2736100676123,249586.09508853478
24345,24695,3245,0.53,1,4.0,-4128.383447168912,245457.71164136587
24345,24695,3255,0.54,1,4.0,-2918.861546342468,242538.8500950234
24345,24695,3265,0.55,1,4.0,-1709.3396455160112,240829.5104495074
24345,24695,3275,0.56,1,4.0,-499.8177446895672,240329.69270481783
24345,24695,3285,0.59,1,4.0,3128.7479577897648,243458.4406626076
24345,24695,3295,0.59,1,4.0,3128.7479577897648,246587.18862039738
24345,24695,3305,0.59,1,4.0,3128.7479577897648,249715.93657818716
24345,24695,3315,0.59,1,5.0,2844.316325263422,252560.25290345057
24345,24695,3325,0.63,1,5.0,7242.577782814127,259802.8306862647
24345,24695,3335,0.63,1,5.0,7242.577782814127,267045.40846907883
24345,24695,3345,0.63,1,5.0,7242.577782814127,274287.98625189293
24345,24695,3355,0.63,1,5.0,7242.577782814127,281530.56403470703
24345,24695,3365,0.61,1,5.0,5043.447054038763,286574.0110887458
24345,24695,3375,0.62,1,5.0,6143.012418426451,292717.02350717224
24345,24695,3385,0.7,1,5.0,14939.535333527861,307656.5588407001
24345,24695,3395,0.6,1,5.0,3943.8816896511103,311600.4405303512
24345,24695,3405,0.68,1,5.0,12740.404604752532,324340.84513510374
24345,24695,3415,0.52,0,5.0,-4852.641225450323,319488.2039096534
24345,24705,3025,0.63,1,0.0,11664.243944999984,11664.243944999984
24345,24705,3035,0.63,1,0.0,11664.243944999984,23328.487889999968
24345,24705,3045,0.63,1,0.0,11664.243944999984,34992.731834999955
24345,24705,3055,0.63,1,0.0,11664.243944999984,46656.975779999935
24345,24705,3065,0.63,1,1.0,10603.858131818166,57260.8339118181
24345,24705,3075,0.64,1,1.0,12213.731781818164,69474.56569363626
24345,24705,3085,0.64,1,1.0,12213.731781818164,81688.29747545443
24345,24705,3095,0.65,1,1.0,13823.605431818178,95511.9029072726
24345,24705,3105,0.76,1,1.0,31532.21558181816,127044.11848909076
24345,24705,3115,0.8,1,2.0,34519.736528925605,161563.85501801636
24345,24705,3125,0.84,1,2.0,40373.82252892559,201937.67754694197
24345,24705,3135,0.87,1,2.0,44764.3870289256,246702.06457586755
24345,24705,3145,0.87,1,2.0,44764.3870289256,291466.45160479314
24345,24705,3155,0.87,1,2.0,44764.3870289256,336230.8386337187
